Index,HasCreditCard,IsMale,CreditScore,Tenure,IsFromFrance,Balance,Salary,IsFromGermany,IsFromSpain,NumOfProducts,HasAnyDeposit,IsActiveMember,AgeGroup,Age,Churned
3997,1,1,604,5,1,0.0,75786.55,0,0,2,0,0,27,30,0
4247,1,0,617,8,1,0.0,92621.9,0,0,1,0,1,27,30,0
9547,1,1,524,7,1,0.0,105448.74,0,0,2,0,1,27,29,0
8440,1,1,670,2,1,114991.45,37392.56,0,0,1,1,1,18,22,0
1751,1,0,601,7,0,114430.18,153012.13,1,0,2,1,1,32,33,0
7457,1,1,790,8,0,0.0,168152.76,0,1,2,0,0,18,20,0
6018,0,0,487,2,1,96019.5,9085.0,0,0,1,1,0,32,34,0
123,1,0,656,6,1,0.0,141069.88,0,0,2,0,0,37,39,0
9782,1,0,641,3,1,147341.43,157458.61,0,0,1,1,1,47,48,1
9597,1,1,531,7,1,121854.45,147521.35,0,0,1,1,0,32,37,0
5060,1,1,707,4,1,0.0,139953.94,0,0,2,0,0,27,29,0
5876,1,0,512,6,1,121685.31,83681.97,0,0,2,1,1,32,33,0
8386,0,0,605,4,1,111065.93,125660.99,0,0,2,1,1,57,62,0
7432,1,1,678,3,1,0.0,66561.6,0,0,2,0,0,37,38,0
2749,1,1,401,8,0,128140.17,175753.55,1,0,1,1,0,47,48,1
8510,1,0,586,2,0,0.0,102889.34,0,1,1,0,0,37,42,0
1748,1,1,586,9,0,74309.81,15034.93,1,0,1,1,0,32,34,0
3305,1,1,601,8,0,71553.83,177384.45,1,0,1,1,0,32,35,0
7754,1,1,605,10,0,113690.83,33114.24,1,0,1,1,0,27,28,0
2967,1,1,511,5,1,68375.27,193160.25,0,0,1,1,0,42,45,1
6595,0,0,747,3,1,0.0,57817.84,0,0,1,0,0,37,40,1
5334,0,1,717,1,0,99106.73,194467.23,0,1,1,1,0,32,33,0
5798,0,1,699,10,1,0.0,83263.04,0,0,2,0,0,32,37,0
7790,0,1,606,3,0,99897.53,37054.65,1,0,1,1,0,37,38,0
4967,1,1,611,9,1,0.0,53277.15,0,0,2,0,1,62,64,0
2684,0,0,850,9,0,143054.85,62980.96,0,1,1,1,1,22,23,0
4835,1,0,752,2,0,0.0,44335.54,0,1,1,0,0,32,35,1
5287,0,0,684,1,0,134177.06,177506.66,0,1,1,1,0,37,41,0
8297,1,0,692,7,1,0.0,195074.62,0,0,2,0,0,32,34,0
4262,1,0,794,8,0,134593.79,46386.37,0,1,1,1,1,42,46,0
2051,1,0,492,8,1,0.0,182865.09,0,0,1,0,1,47,49,1
5302,1,1,672,2,1,0.0,87372.49,0,0,2,0,0,37,39,0
9935,1,0,692,10,0,118588.83,161241.65,1,0,1,1,1,42,43,1
7364,1,1,603,4,1,102833.46,38829.11,0,0,2,1,1,37,40,0
369,0,1,636,2,0,40105.51,53512.16,1,0,2,1,1,32,34,0
1679,1,0,570,4,1,82767.42,71811.9,0,0,1,1,0,18,18,0
4298,1,1,538,9,0,0.0,110440.5,0,1,2,0,0,67,68,1
9300,1,1,824,7,1,146266.0,21903.62,0,0,1,1,0,22,26,1
8986,1,1,664,7,0,123428.69,164924.11,0,1,1,1,1,37,41,0
3157,1,0,692,8,0,130701.29,59354.24,1,0,1,1,0,37,41,1
2305,1,0,759,7,0,147936.42,106785.7,0,1,1,1,1,32,35,0
2756,0,1,700,7,0,0.0,145151.96,0,1,2,0,1,27,31,0
5138,1,0,698,6,1,144237.91,157143.61,0,0,4,1,0,47,51,1
616,1,0,727,0,0,0.0,121751.04,0,1,1,0,0,27,31,1
6382,1,1,720,3,0,123783.91,142903.44,0,1,2,1,1,32,33,0
2490,1,1,714,6,1,122724.37,67057.27,0,0,1,1,1,27,28,0
1969,0,0,488,9,0,140553.46,12440.44,0,1,1,1,0,37,39,0
5933,1,0,556,2,1,139914.27,50390.98,0,0,1,1,1,42,47,0
1840,1,1,706,9,1,117444.51,186238.85,0,0,1,1,1,52,54,0
3610,1,1,850,6,0,94607.08,36690.49,1,0,1,1,0,37,40,0
2116,1,0,404,4,0,125456.07,83715.66,1,0,1,1,0,52,54,1
3376,1,0,777,4,1,0.0,62449.07,0,0,1,0,1,57,58,1
1069,1,1,594,6,1,0.0,19376.56,0,0,1,0,0,52,57,1
1555,1,1,628,4,1,158741.43,126192.54,0,0,2,1,1,32,34,0
9976,1,1,610,1,0,113957.01,196526.55,1,0,2,1,0,47,50,1
5270,1,1,680,6,0,146422.22,67142.97,1,0,1,1,0,32,34,1
5534,1,1,553,4,0,0.0,10789.3,0,1,1,0,0,42,44,0
4165,0,1,636,1,1,84055.43,37490.84,0,0,1,1,0,32,34,0
1006,0,1,521,5,0,116497.31,53793.1,1,0,3,1,0,47,52,1
1361,0,0,647,3,0,97975.82,62083.0,1,0,2,1,1,18,22,0
7095,0,0,640,3,1,0.0,42964.63,0,0,1,0,1,62,67,0
3125,1,1,760,6,1,178585.46,67131.3,0,0,1,1,0,37,39,1
4886,1,1,562,5,0,165445.04,85787.31,0,1,2,1,0,37,41,0
8979,1,1,623,2,0,142412.13,28778.98,0,1,1,1,0,37,41,0
5454,0,0,714,4,1,0.0,82500.84,0,0,2,0,0,22,25,0
5758,1,1,681,3,1,148884.47,90967.37,0,0,2,1,1,27,32,0
9755,1,1,673,1,0,121629.22,3258.6,0,1,1,1,1,37,40,0
6019,0,1,731,7,1,0.0,143086.09,0,0,2,0,1,27,30,0
1914,1,1,757,6,0,105128.85,62972.13,1,0,2,1,1,27,30,0
2441,0,1,701,7,0,0.0,27597.59,0,1,2,0,1,57,59,0
6510,0,0,738,1,0,115409.18,180456.8,1,0,2,1,0,37,40,0
5492,1,0,580,6,0,145387.32,169963.2,1,0,2,1,1,32,36,1
3402,1,0,591,4,1,113743.37,124625.08,0,0,1,1,0,32,33,0
7834,0,1,624,6,0,66220.17,170819.01,0,1,1,1,1,32,33,0
2860,1,1,551,4,0,0.0,53420.53,0,1,2,0,0,27,32,0
2372,1,0,730,9,1,65763.57,145792.01,0,0,1,1,1,18,22,0
3772,1,1,477,8,0,139959.55,189875.83,1,0,2,1,1,32,34,0
7672,1,1,405,10,1,0.0,160810.85,0,0,1,0,0,37,39,1
7093,0,1,758,3,0,0.0,96097.65,0,1,2,0,0,37,40,0
3779,1,0,579,3,0,148021.12,74878.22,0,1,1,1,1,57,59,0
6309,1,1,565,5,0,97720.35,175070.94,1,0,2,1,0,47,52,1
7998,1,1,465,6,0,156007.09,191368.37,1,0,1,1,0,22,24,0
9813,1,0,705,9,0,110941.93,163484.8,1,0,2,1,0,27,31,0
7097,1,1,559,3,0,145874.35,56311.39,0,1,1,1,0,37,38,1
9139,0,1,578,10,1,185966.64,9445.42,0,0,1,1,0,57,59,1
3371,1,0,698,6,0,0.0,50213.81,0,1,1,0,0,42,47,1
7400,1,0,668,7,1,128645.67,92149.64,0,0,1,1,0,32,37,0
580,1,1,701,2,1,0.0,82526.92,0,0,2,0,1,37,39,0
667,0,0,559,3,1,127070.73,160941.78,0,0,1,1,1,27,31,0
4931,1,1,627,6,0,112372.96,118029.09,1,0,1,1,1,27,30,0
6389,1,1,753,3,0,138076.47,15523.09,1,0,1,1,0,42,44,1
8259,1,1,590,1,1,89086.31,24499.97,0,0,1,1,0,37,41,0
2839,0,0,850,2,0,155180.56,169415.54,0,1,2,1,0,32,36,0
2884,1,0,559,8,1,95139.41,86575.46,0,0,1,1,1,37,38,0
4126,1,0,692,9,0,0.0,178342.63,0,1,2,0,0,47,49,0
4515,1,0,669,8,1,0.0,84049.16,0,0,2,0,0,37,38,0
8509,1,1,678,2,0,0.0,13221.25,0,1,2,0,1,22,27,0
9361,0,1,552,2,0,132906.88,149384.43,1,0,1,1,1,37,39,0
4252,1,1,601,2,1,0.0,118983.18,0,0,2,0,1,32,35,0
3671,1,1,850,4,1,0.0,12409.01,0,0,2,0,1,27,28,0
5255,1,1,463,8,0,204223.03,128268.39,0,1,1,1,0,18,20,0
6297,0,1,600,0,1,0.0,3756.23,0,0,2,0,1,32,34,0
632,1,0,583,6,0,115988.86,57553.98,1,0,1,1,0,52,54,1
694,1,1,589,6,1,0.0,177896.92,0,0,2,0,1,32,34,0
9617,0,1,683,9,0,61172.04,82951.12,0,1,1,1,0,32,35,0
1915,1,1,746,2,0,113836.27,174815.54,0,1,1,1,1,27,31,0
7362,1,0,692,4,1,0.0,185580.89,0,0,1,0,0,32,36,1
3051,1,0,791,5,1,0.0,123977.86,0,0,2,0,1,42,44,1
7753,1,0,490,3,0,97266.1,92797.23,0,1,1,1,1,37,38,0
4259,1,1,782,7,0,98556.89,117644.36,1,0,2,1,0,32,35,0
2208,0,0,456,1,1,188285.68,58363.94,0,0,1,1,0,32,33,0
314,1,0,806,0,0,135296.33,182822.5,1,0,1,1,0,57,59,0
9749,1,1,627,5,0,102773.2,56793.02,1,0,2,1,0,22,24,1
3638,1,0,845,0,0,0.0,31726.76,0,1,1,0,0,47,52,1
8423,0,0,612,5,0,144772.69,98302.57,0,1,1,1,0,47,52,1
2951,1,0,734,0,0,152760.24,48990.5,0,1,1,1,1,32,37,0
2016,1,0,779,2,0,75470.23,52894.01,1,0,1,1,1,37,40,0
2036,1,0,583,8,1,0.0,27431.62,0,0,2,0,1,42,44,0
7016,0,0,572,6,1,0.0,175025.27,0,0,1,0,1,27,30,0
7360,1,1,666,4,1,120165.4,33701.5,0,0,2,1,0,32,36,0
3165,1,0,665,5,1,0.0,156439.56,0,0,2,0,0,37,38,0
6844,1,1,740,1,1,129574.98,123300.38,0,0,1,1,1,32,33,0
8991,1,1,784,2,0,109960.06,170829.87,1,0,2,1,1,27,28,0
1787,1,1,711,2,0,0.0,83978.86,0,1,2,0,0,32,37,1
1225,1,0,500,8,0,128486.11,179227.12,0,1,1,1,0,42,47,0
8818,0,1,558,4,0,161766.87,92378.54,0,1,1,1,0,37,40,0
9477,1,0,650,7,0,138232.24,57594.78,1,0,1,1,0,47,48,0
428,1,1,702,0,1,80793.58,27474.81,0,0,1,1,1,42,45,0
3947,0,0,511,5,1,137411.29,161854.98,0,0,1,1,1,27,31,0
2811,1,0,594,10,1,0.0,124071.71,0,0,2,0,1,27,30,0
7363,1,1,707,6,1,66573.17,62768.8,0,0,1,1,1,72,73,0
179,0,0,597,8,0,101993.12,94774.12,0,1,1,1,1,37,40,0
2975,1,1,565,9,0,69129.59,170705.53,1,0,1,1,1,57,59,0
7248,1,0,582,3,0,110150.43,191757.65,1,0,1,1,1,37,40,1
6789,0,1,825,6,0,118050.79,52301.15,1,0,1,1,1,32,37,0
5604,1,1,598,1,0,0.0,159130.32,0,1,2,0,0,37,39,0
2385,1,0,732,10,1,0.0,154189.08,0,0,2,0,0,37,40,0
628,1,1,752,2,1,78653.84,7698.6,0,0,1,1,0,47,49,0
6052,1,0,723,4,0,0.0,37214.39,0,1,2,0,0,42,45,0
282,1,1,775,10,0,0.0,68143.93,0,1,2,0,1,27,29,0
559,1,1,741,3,0,0.0,38913.68,0,1,2,0,1,52,53,0
9559,1,1,623,4,0,0.0,5549.11,0,1,1,0,0,42,46,1
1357,1,1,709,4,1,154344.49,38794.57,0,0,2,1,1,47,49,0
6625,0,1,565,7,1,135369.71,140130.22,0,0,1,1,1,42,46,0
6821,1,1,528,3,1,102787.42,55972.56,0,0,1,1,0,27,29,0
3427,0,1,581,10,0,0.0,41623.59,0,1,2,0,0,47,49,0
334,1,0,584,8,0,112013.81,177772.03,1,0,1,1,0,27,30,1
3655,0,1,542,8,0,142871.27,77737.86,1,0,2,1,0,32,33,0
5072,1,1,676,5,1,106836.67,84199.78,0,0,2,1,0,32,35,0
4077,1,0,672,1,1,0.0,12106.82,0,0,1,0,0,47,50,1
9652,1,1,469,1,1,127818.52,163477.22,0,0,1,1,0,32,33,0
4564,0,0,705,3,0,153469.26,146573.66,1,0,3,1,0,62,64,1
2540,1,0,584,6,0,87361.02,120376.87,1,0,2,1,0,42,46,1
4642,1,1,485,3,0,133658.24,70209.83,1,0,1,1,0,32,34,0
3398,1,1,820,2,1,132150.26,23067.97,0,0,2,1,0,32,33,0
8453,1,0,744,1,0,0.0,177431.59,0,1,3,0,1,42,46,1
6738,1,1,715,2,0,96798.79,4554.67,0,1,2,1,1,37,38,0
1483,1,1,574,8,1,97460.1,43093.67,0,0,1,1,1,22,26,0
4346,1,1,720,3,0,97042.6,133516.51,1,0,1,1,1,42,46,1
1823,1,0,850,4,0,91292.7,162149.07,0,1,1,1,1,27,31,0
6888,1,1,850,8,1,0.0,68569.89,0,0,1,0,1,18,19,0
6102,1,1,833,6,0,0.0,44323.22,0,1,1,0,1,27,32,1
2341,0,1,523,0,0,119276.31,122284.38,1,0,1,1,0,37,41,1
5188,0,0,683,2,1,0.0,100496.84,0,0,2,0,1,27,30,1
3258,1,0,707,3,1,102346.86,114672.64,0,0,1,1,1,57,58,0
2759,0,1,624,6,1,0.0,84635.64,0,0,2,0,0,32,36,0
2481,1,1,638,2,0,89728.86,37294.88,1,0,2,1,1,32,37,0
9413,0,1,725,6,1,98684.15,133720.57,0,0,1,1,0,22,26,0
6184,0,1,611,3,1,83568.26,1235.49,0,0,1,1,0,52,53,0
3042,1,1,671,7,1,106603.74,26387.71,0,0,2,1,1,32,34,0
8734,0,1,749,9,0,222267.63,101108.85,0,1,1,1,0,37,42,1
2101,1,1,759,4,1,0.0,124615.59,0,0,2,0,0,37,40,0
4398,1,1,659,8,0,52106.33,107964.36,1,0,2,1,1,37,39,0
5461,0,1,661,5,0,122552.48,120646.4,1,0,2,1,1,37,41,0
7339,0,0,708,8,0,145151.4,125311.17,1,0,1,1,1,52,54,1
8427,0,1,514,1,1,0.0,121551.93,0,0,2,0,0,22,26,0
1935,1,1,726,5,0,111375.32,2704.09,1,0,2,1,0,27,30,0
4072,1,0,850,4,0,120952.74,66963.15,0,1,1,1,0,52,54,0
7368,1,1,606,10,0,0.0,177938.52,0,1,2,0,0,37,42,0
1185,1,1,584,7,0,130538.77,92915.84,1,0,1,1,0,42,47,0
3868,1,1,530,2,1,0.0,197923.05,0,0,2,0,0,37,39,0
8318,0,0,666,4,1,0.0,88751.45,0,0,2,0,0,22,27,0
1399,0,0,693,3,1,0.0,78133.48,0,0,2,0,0,37,38,1
4143,1,0,637,5,1,0.0,28092.77,0,0,1,0,0,62,63,1
3995,0,1,809,8,0,0.0,34164.05,0,1,2,0,1,77,80,0
8478,0,1,556,0,0,115915.53,125435.47,1,0,2,1,1,37,42,1
9941,0,0,748,7,1,0.0,10792.42,0,0,2,0,0,18,20,0
7446,1,0,516,4,1,0.0,95273.73,0,0,1,0,0,42,45,1
7136,0,0,681,2,0,173306.13,131964.66,0,1,1,1,1,52,57,0
4728,0,0,648,1,1,0.0,22101.86,0,0,2,0,1,18,19,0
7435,1,1,638,1,0,0.0,165370.66,0,1,2,0,0,32,35,0
9911,1,1,624,7,1,118793.6,95022.02,0,0,1,1,1,52,55,1
3629,0,0,493,8,0,178317.6,197428.64,1,0,1,1,0,32,35,0
7743,1,1,579,3,0,118680.57,49829.8,0,1,1,1,1,18,22,0
1742,0,0,747,4,1,0.0,42039.67,0,0,2,0,1,22,25,0
5827,1,0,509,0,0,107712.57,92898.17,1,0,2,1,1,27,29,0
6391,1,0,574,7,0,0.0,32262.28,0,1,2,0,0,32,37,0
2463,1,0,672,9,1,169406.33,147311.47,0,0,4,1,1,52,53,1
5384,1,1,579,4,1,0.0,176925.69,0,0,2,0,1,27,28,0
2763,1,1,719,3,0,106070.29,183893.31,1,0,2,1,1,27,28,0
7022,1,1,672,4,1,167268.98,169469.3,0,0,1,1,1,27,28,0
858,0,1,741,7,0,143637.58,174227.66,0,1,2,1,1,37,39,0
9198,1,1,557,3,1,83074.0,132673.22,0,0,1,1,0,32,34,0
2986,1,1,840,8,1,136291.71,54113.38,0,0,1,1,0,27,30,0
8031,1,1,592,3,0,0.0,12905.89,0,1,1,0,1,37,38,1
7171,1,1,678,0,1,107379.68,84460.18,0,0,1,1,1,32,36,0
1652,1,1,634,9,0,108632.48,179485.96,0,1,1,1,1,27,31,1
2652,0,1,850,4,0,166082.15,44406.17,1,0,2,1,1,37,40,0
315,1,1,744,2,0,153804.44,87213.33,0,1,1,1,1,32,36,0
2570,1,0,641,2,0,110086.69,159773.14,1,0,1,1,0,37,40,0
9303,1,1,744,10,1,0.0,182867.84,0,0,2,0,1,32,36,0
1534,0,0,850,3,1,212778.2,69372.88,0,0,1,1,1,32,37,0
4774,1,0,646,1,0,121952.75,142839.82,1,0,2,1,1,32,35,0
8289,1,0,850,9,1,92899.27,97465.89,0,0,2,1,0,32,34,0
4517,1,0,497,8,0,111537.23,9497.99,1,0,4,1,1,27,32,1
7249,1,0,605,2,0,0.0,66652.75,0,1,3,0,0,52,57,1
7210,1,1,653,6,1,0.0,50695.93,0,0,1,0,0,42,47,1
9134,1,1,705,1,0,111629.29,21807.16,0,1,1,1,1,32,36,0
9384,0,0,716,2,1,94464.81,185900.88,0,0,2,1,1,22,23,0
1470,0,0,819,1,0,120656.86,166164.3,1,0,4,1,0,47,49,1
2027,0,0,451,9,0,0.0,48021.71,0,1,2,0,1,22,23,0
4789,1,0,757,9,0,0.0,177528.92,0,1,2,0,0,42,44,0
3350,1,0,665,5,0,155447.65,51871.95,1,0,2,1,0,42,45,1
8783,1,0,600,6,0,0.0,172031.22,0,1,2,0,1,22,27,0
1431,0,0,820,3,1,82344.84,115985.38,0,0,1,1,1,27,29,0
8580,0,1,650,4,1,106005.54,142995.32,0,0,1,1,1,32,34,0
6453,1,1,538,5,0,0.0,126933.73,0,1,2,0,0,42,43,0
1494,1,0,680,3,0,0.0,160131.58,0,1,1,0,0,27,30,0
2545,0,1,668,5,0,80242.37,56780.97,1,0,2,1,0,32,34,0
5736,0,0,585,4,0,0.0,101728.46,0,1,2,0,1,42,44,0
7822,0,0,777,2,1,134571.5,118313.38,0,0,1,1,1,27,28,0
7476,0,1,698,1,1,156111.24,134790.74,0,0,1,1,0,27,31,0
2260,1,0,686,4,1,129553.76,187599.8,0,0,2,1,0,37,41,0
2584,1,0,712,7,1,0.0,170333.38,0,0,2,0,0,27,31,0
3914,1,1,553,5,0,127997.83,165378.66,1,0,1,1,0,52,53,1
6900,1,1,569,2,1,0.0,130784.2,0,0,1,0,0,62,66,1
3818,0,0,682,6,0,101012.77,32589.89,1,0,1,1,0,27,29,1
4570,1,1,516,7,1,115195.58,11205.5,0,0,1,1,1,32,33,0
6156,1,1,759,4,1,0.0,135394.62,0,0,2,0,0,22,26,0
8683,1,1,735,1,1,141796.43,45858.49,0,0,1,1,0,32,34,0
940,1,0,724,10,1,68598.56,157862.82,0,0,1,1,0,32,37,0
6517,0,0,607,7,0,0.0,10674.62,0,1,3,0,1,27,32,0
1293,1,0,794,7,1,0.0,74275.08,0,0,2,0,1,37,41,0
3437,1,1,571,8,1,0.0,63736.17,0,0,1,0,1,37,41,0
5164,1,0,850,10,1,0.0,100750.03,0,0,2,0,1,32,36,0
3209,1,1,607,8,0,143421.74,97879.02,1,0,1,1,0,32,36,0
9323,1,0,767,9,1,0.0,39511.61,0,0,2,0,0,32,35,0
4893,0,0,707,10,0,98438.23,70778.63,1,0,1,1,0,47,51,1
6542,1,1,748,5,0,105492.53,150057.2,0,1,1,1,1,32,35,0
6116,0,1,494,7,1,0.0,158071.69,0,0,2,0,1,37,40,0
3477,0,1,746,1,0,112666.67,11710.4,0,1,1,1,0,27,30,1
7327,1,1,600,7,1,90218.9,91347.76,0,0,1,1,0,47,49,0
3171,0,0,850,2,0,80931.75,12639.67,1,0,1,1,0,32,35,1
4487,1,1,528,3,1,156687.1,199320.77,0,0,1,1,0,32,35,0
4317,1,1,850,7,0,89118.26,104240.77,0,1,1,1,0,42,44,1
9814,1,0,590,10,0,99250.08,129629.41,0,1,1,1,1,27,29,0
1877,0,1,640,9,0,131607.28,6981.43,1,0,4,1,1,37,39,1
9846,1,0,590,9,0,0.0,148750.16,0,1,2,0,1,37,38,0
2550,1,0,645,8,1,0.0,12096.61,0,0,2,0,1,32,36,1
9109,1,1,772,10,0,96032.22,75825.57,0,1,1,1,1,37,41,0
274,1,1,707,8,1,0.0,33159.37,0,0,2,0,0,27,30,0
7002,0,1,681,5,0,139714.4,73066.72,1,0,2,1,0,47,48,0
3692,0,0,590,5,1,160979.68,13848.58,0,0,1,1,1,72,76,0
8623,1,1,706,9,0,58571.18,40774.01,1,0,2,1,0,32,36,0
1989,1,0,563,8,0,106171.68,163145.5,0,1,1,1,0,42,46,1
7165,1,1,780,5,0,94108.54,177235.21,1,0,2,1,0,32,34,0
6757,1,0,473,9,1,117103.26,85937.52,0,0,2,1,1,37,39,1
7252,1,1,724,9,0,138166.3,12920.43,1,0,1,1,0,27,31,0
9186,1,1,584,6,1,161613.94,148238.16,0,0,2,1,1,32,35,0
7463,1,1,610,9,1,0.0,149602.54,0,0,1,0,1,37,40,0
189,0,1,616,5,0,0.0,196108.51,0,1,2,0,1,27,30,0
7937,1,1,468,2,1,0.0,28123.99,0,0,2,0,0,18,22,0
1430,1,0,601,8,1,78892.23,23703.52,0,0,1,1,1,22,26,0
6444,0,1,753,3,1,121513.31,195563.99,0,0,1,1,1,87,92,0
2150,1,1,836,4,0,101247.06,37141.62,0,1,1,1,0,52,57,1
725,1,1,694,3,1,97530.25,117140.41,0,0,1,1,1,32,36,0
2649,1,1,745,4,1,137910.45,177235.23,0,0,1,1,1,18,21,0
8723,1,1,621,7,1,87619.29,143.34,0,0,1,1,0,32,35,0
3752,1,1,496,2,0,0.0,55389.59,0,1,2,0,0,27,29,0
4475,0,1,767,3,1,0.0,65147.27,0,0,1,0,0,32,36,0
9309,0,1,742,0,1,0.0,131534.96,0,0,2,0,1,22,27,0
8807,1,1,681,6,0,181804.34,57517.71,1,0,2,1,1,37,38,0
1561,0,0,720,10,0,110822.9,72861.94,1,0,1,1,0,42,43,0
7010,0,0,672,6,1,0.0,8814.69,0,0,1,0,1,27,28,0
1782,0,0,793,0,0,0.0,148993.47,0,1,1,0,0,32,36,0
8900,1,0,584,3,1,0.0,160095.48,0,0,2,0,1,37,41,0
4897,1,1,605,5,1,91612.91,28427.84,0,0,1,1,1,37,41,0
3110,0,0,850,10,0,134381.52,26812.89,1,0,1,1,0,42,47,1
5539,0,0,717,9,0,82498.14,40437.67,1,0,2,1,0,27,28,0
3919,0,1,850,1,1,0.0,152996.89,0,0,2,0,0,27,29,0
1001,1,0,648,8,0,121980.56,4027.02,1,0,2,1,0,37,42,0
2495,1,1,666,5,1,123873.19,177844.06,0,0,1,1,1,42,46,0
6984,1,1,706,5,1,0.0,81718.37,0,0,2,0,1,32,35,0
7488,0,0,651,4,1,0.0,84383.22,0,0,1,0,0,52,56,1
2285,1,1,664,7,0,60263.23,170835.32,1,0,1,1,0,37,39,0
4044,1,1,635,1,0,0.0,135382.23,0,1,2,0,0,27,31,0
7166,0,0,616,10,0,105173.99,29835.37,1,0,1,1,1,27,28,1
9790,1,0,610,1,1,0.0,199657.46,0,0,2,0,1,42,45,0
9168,1,1,607,1,1,0.0,29818.2,0,0,1,0,0,22,26,0
4877,0,0,657,8,0,0.0,6468.24,0,1,2,0,0,22,27,0
2916,1,0,489,1,0,131441.51,37240.11,1,0,1,1,0,47,52,1
6428,1,1,746,2,1,0.0,143194.05,0,0,2,0,0,32,37,0
1228,1,0,557,7,1,146445.24,184317.74,0,0,2,1,0,27,28,0
1941,1,0,531,7,0,117052.82,118508.09,1,0,1,1,0,27,31,1
456,1,1,506,5,1,0.0,164253.35,0,0,2,0,0,32,36,0
2455,0,0,678,1,0,145751.03,109718.44,1,0,1,1,0,47,51,1
1560,1,1,760,0,0,77992.97,97906.38,1,0,2,1,1,37,42,0
6997,1,0,623,2,0,87116.71,104382.11,0,1,1,1,1,47,50,0
7968,0,1,583,9,1,112701.04,29213.63,0,0,1,1,0,37,40,0
978,1,0,520,4,1,0.0,56388.63,0,0,2,0,0,37,38,0
7975,1,1,716,2,0,119655.77,12944.17,1,0,1,1,1,47,50,1
385,1,1,705,3,0,105934.96,82463.69,1,0,1,1,0,42,44,0
7321,1,0,850,1,0,130089.56,4466.21,1,0,2,1,1,27,31,0
1056,1,0,545,3,0,0.0,161326.73,0,1,2,0,1,72,74,0
8855,1,0,674,6,0,0.0,9574.83,0,1,2,0,1,37,39,0
8322,1,1,586,1,1,0.0,53710.23,0,0,2,0,1,62,64,0
5808,1,0,679,9,1,112528.65,177362.45,0,0,2,1,0,32,33,0
1222,1,1,791,2,1,163789.49,75832.53,0,0,2,1,0,32,37,0
7666,1,1,540,0,0,120825.7,28257.89,0,1,1,1,0,32,37,0
7060,1,0,669,4,0,108269.2,174969.92,1,0,2,1,0,32,35,0
1252,1,0,588,10,0,125534.51,121504.18,1,0,1,1,0,37,40,1
1651,0,1,625,6,1,0.0,197283.2,0,0,2,0,0,32,34,0
5898,1,1,781,2,1,107433.48,173843.21,0,0,1,1,0,22,23,0
6820,1,1,568,5,0,0.0,129569.92,0,1,2,0,1,37,39,0
7586,1,0,490,1,1,0.0,49594.19,0,0,1,0,1,37,40,1
3268,1,0,707,3,0,109628.44,189366.03,1,0,1,1,0,37,40,0
8705,1,0,784,2,0,109052.04,6409.55,0,1,2,1,0,37,42,0
3188,0,0,516,8,0,109044.3,115818.16,0,1,1,1,1,42,45,0
8287,1,1,632,7,0,155519.59,1843.24,0,1,1,1,0,27,28,0
863,1,1,725,7,1,113980.21,116704.25,0,0,1,1,1,37,41,0
5437,0,0,831,2,1,0.0,165840.94,0,0,2,0,0,32,34,0
5444,0,1,701,1,0,103421.32,76304.73,0,1,1,1,1,27,28,0
4646,1,0,522,3,1,0.0,3894.34,0,0,2,0,1,32,34,0
1806,1,0,769,7,0,148913.72,53817.23,1,0,2,1,0,27,31,0
2939,1,1,730,5,1,0.0,116081.93,0,0,2,0,1,22,27,0
1538,1,0,821,8,1,0.0,36754.13,0,0,1,0,1,27,28,0
354,1,1,670,6,0,0.0,78358.94,0,1,2,0,1,22,25,0
6763,0,1,639,5,1,98186.7,173386.95,0,0,1,1,1,32,37,0
1891,1,1,731,4,1,0.0,74945.11,0,0,2,0,1,32,33,0
6477,0,1,739,4,1,0.0,173321.65,0,0,2,0,0,37,40,0
5132,1,1,664,7,1,125608.72,122073.48,0,0,1,1,0,37,40,0
7561,1,1,512,6,1,144953.31,165035.17,0,0,1,1,1,47,51,0
6187,0,1,618,5,1,0.0,178705.45,0,0,1,0,1,32,37,1
221,1,0,726,9,1,114722.05,98178.57,0,0,2,1,1,27,31,0
3046,1,1,621,1,0,74298.43,52581.96,1,0,1,1,1,22,27,0
3719,1,1,568,8,1,73054.37,27012.0,0,0,2,1,1,27,30,0
2663,0,0,669,8,1,96418.09,131609.48,0,0,1,1,0,42,44,1
169,1,0,667,2,0,0.0,40721.24,0,1,2,0,0,37,39,1
131,1,0,758,3,1,0.0,124226.16,0,0,2,0,1,32,34,0
3746,1,0,776,1,0,93124.04,196079.32,1,0,2,1,1,32,37,0
4602,0,1,642,8,0,134497.27,43250.54,1,0,1,1,0,27,30,0
3441,1,0,722,2,1,88011.4,90655.94,0,0,1,1,1,42,47,1
4786,0,0,510,3,1,156834.34,44374.44,0,0,1,1,0,18,22,0
4226,1,1,648,8,0,146943.38,130041.45,0,1,2,1,1,32,36,0
5141,0,0,626,4,1,105767.28,41104.82,0,0,2,1,0,27,29,0
1665,0,1,773,4,1,0.0,144113.42,0,0,1,0,1,47,52,0
5319,1,1,744,0,0,117551.23,158958.9,0,1,1,1,0,27,31,0
6975,1,1,662,8,1,0.0,175314.87,0,0,2,0,1,42,44,0
9479,1,0,782,1,0,81571.05,182960.46,1,0,1,1,0,52,53,1
7063,1,0,597,4,1,145809.53,52319.26,0,0,2,1,1,37,41,0
